,index,start,end,transcription,source,lang,full_path_infile,full_path_outfile,log_file_name
1771,1771,3.3930000000000007,21.105,eto ona ətɬonʔəmət nəɬɣinəŋinqine ɣakkantoɬen ənpəsʔən ɣəmnin ənineɬʔən ənqene kotəɣərɣine ivan.,Being a child-1-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Being_a_child-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1771.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1771.log
1772,1772,18.016,21.81,ənqene seɬɣ… ɣaseɬɣərʔoɬenat ɣatʔəɬəŋŋoɬenat.,Being a child-0-1.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Being_a_child-0-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1772.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1772.log
1773,1773,12.670000000000002,17.269999999999996,wətɣətsʔen neməqeje ŋeekkeqej neməqeje ɣaɣaɬaɬen.,Being a child-0-3.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Being_a_child-0-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1773.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1773.log
1774,1774,17.477000000000004,21.06,ənqorə ʔomrəŋa naɣtoʔan.,Being a child-0-3.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Being_a_child-0-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1774.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1774.log
1775,1775,10.724999999999994,22.873999999999995,jaɬɣətək jaɬɣət… nəjaɬɣənmore nətaraɣqenatʔəm jʔeɬəɣi ɣəm ənqene ətɬʔak taroŋəɬʔən ajkoɬatɬʔən niniwiwəm.,Being a child-1-6.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Being_a_child-1-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1775.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1775.log
1776,1776,20.270000000000003,27.985,— ənqo ɣənəkə trawetɣawjoɬɣətkoɣʔaʔm ənkʔam mənɬerkən mənɬerkən.,Boots-2-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Boots-2-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1776.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1776.log
1777,1777,15.468000000000004,18.315,ətrʔes ənqen pliska bliska ikwʔiʔəm.,Brandy-0-3.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Brandy-0-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1777.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1777.log
1778,1778,18.584000000000003,22.524,mətiw ənqene tanŋəmeɬ ikwʔi səmseqej.,Brandy-0-3.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Brandy-0-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1778.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1778.log
1779,1779,2.055,5.59,enmen ɣatwaɬen waɬwijŋən.,Endless fairy tale-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Endless_fairy_tale-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1779.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1779.log
1780,1780,5.872000000000001,8.0,əmə iɣət warkən.,Endless fairy tale-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Endless_fairy_tale-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1780.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1780.log
1781,1781,8.013,9.069,ətrʔes.,Endless fairy tale-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Endless_fairy_tale-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1781.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1781.log
1782,1782,9.083,10.183,qeeqən?,Endless fairy tale-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Endless_fairy_tale-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1782.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1782.log
1783,1783,11.674,13.505,qeeqən məɬəmŋəɬɣʔek?,Endless fairy tale-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Endless_fairy_tale-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1783.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1783.log
1784,1784,20.239,23.746,enmen ɣatwaɬen waɬwijŋən.,Endless fairy tale-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Endless_fairy_tale-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1784.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1784.log
1785,1785,13.816,15.535,iɣət əmə warkən.,Endless fairy tale-1-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Endless_fairy_tale-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1785.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1785.log
1786,1786,15.555,16.625,ətrʔes.,Endless fairy tale-1-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Endless_fairy_tale-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1786.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1786.log
1787,1787,16.899,18.181,qeeqən?,Endless fairy tale-1-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Endless_fairy_tale-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1787.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1787.log
1788,1788,11.869999999999996,17.21,sama nəɬəɬeptiɬrʔuqinet eɬoɬʔəɬʔetʔʔm.,Eraqor-0-1.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Eraqor-0-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1788.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1788.log
1789,1789,18.08,21.87,sama nərʔiɬeqinet.,Eraqor-0-1.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Eraqor-0-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1789.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1789.log
1790,1790,16.840000000000003,24.21,nəɣekeŋəɬʔetqinet sama nəraswəŋqenat sama nətejkewqinet.,Eraqor-1-1.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Eraqor-1-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1790.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1790.log
1791,1791,12.14,14.6,ɣəninʔəm qnut repaɬqəjoɬɣən.,Faces-1-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Faces-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1791.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1791.log
1792,1792,18.407,23.833,ənqo saša ɣepeɬqənteɬin ɣaɣtəɬen ilʲja.,Fishing with Ilya-2-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Fishing_with_Ilya-2-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1792.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1792.log
1793,1793,6.512999999999997,21.053,ənqo tak kak zhe esche... ənqo mətʔirməke.,Fishing with Ilya-2-1.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Fishing_with_Ilya-2-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1793.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1793.log
1794,1794,15.518,19.027,nʔaneɬomore ənkʔa orwərʔaraqqaɣte.,Fishing with Ilya-1-3.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Fishing_with_Ilya-1-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1794.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1794.log
1795,1795,19.21,25.629999999999995,ənkə nəjəmetwaqenate ɣərʔoŋ... qnut ɣərʔoŋawərʔenutet.,Fishing with Ilya-1-3.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Fishing_with_Ilya-1-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1795.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1795.log
1796,1796,14.390999999999998,15.282,ujŋe!,Fly agarics-1-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Fly_agarics-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1796.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1796.log
1797,1797,19.04,20.606,ujŋe!,Fly agarics-1-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Fly_agarics-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1797.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1797.log
1798,1798,14.445,15.387999999999998,ujŋe!,Fly agarics-2-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Fly_agarics-2-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1798.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1798.log
1799,1799,19.202,21.538,ujŋe!,Fly agarics-2-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Fly_agarics-2-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1799.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1799.log
1800,1800,2.531,16.259,wannət rənnət wannət rənnət wannət rənnət wannət rənnət wannət rənnət wannət rənnət wannət rənnət wannət rənnət.,Fly agarics-1-1.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Fly_agarics-1-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1800.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1800.log
1801,1801,18.926,23.313,anə waj ŋawɬəqaj mənraɣtəmək.,Fly agarics-1-1.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Fly_agarics-1-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1801.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1801.log
1802,1802,0.0,3.64,— ajwe ɣəm sit nʔaɬeɣə… nʔaneɬosqewəm.,Gathering mushrooms-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Gathering_mushrooms-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1802.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1802.log
1803,1803,3.64,7.26,ɬuute pʔompʔoŋət təɬʔunet ɬɣinəmkəqin.,Gathering mushrooms-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Gathering_mushrooms-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1803.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1803.log
1804,1804,7.26,9.01,ənkʔam təɣeseŋŋonat.,Gathering mushrooms-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Gathering_mushrooms-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1804.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1804.log
1805,1805,9.38,12.747,ənqen təntəjaatɣʔan ʔaneɬowərɣən ənqo.,Gathering mushrooms-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Gathering_mushrooms-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1805.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1805.log
1806,1806,13.27,15.5,— trʔiɬeɣʔe pʔompʔoŋetə.,Gathering mushrooms-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Gathering_mushrooms-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1806.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1806.log
1807,1807,15.5,18.6,— təɣənteɣʔe pʔompʔoŋetə.,Gathering mushrooms-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Gathering_mushrooms-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1807.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1807.log
1808,1808,18.7,22.03,ənqo mrene ɣəm naɣtatewəm.,Gathering mushrooms-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Gathering_mushrooms-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1808.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1808.log
1809,1809,14.340000000000003,21.239999999999995,qətɬəɣi ənqen ɬuute… enarkəp… enarkəpsətkoɣʔe ŋinsʔekketeʔəm.,GUM-0-3.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/GUM-0-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1809.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1809.log
1810,1810,11.47999999999999,13.490000000000007,iʔam meŋqorə nəɬejwəɬʔetiɣət.,GUM-1-4.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/GUM-1-4.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1810.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1810.log
1811,1811,13.490000000000007,14.620000000000005,mətəntəmŋekwət.,GUM-1-4.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/GUM-1-4.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1811.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1811.log
1812,1812,14.620000000000005,16.52000000000001,ənkʔam təmŋewərkən iʔam ənqen.,GUM-1-4.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/GUM-1-4.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1812.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1812.log
1813,1813,16.560000000000002,19.94999999999999,ʔajəŋ… ʔejŋeɬʔetɣʔi kəteqej qeɬuq et….,GUM-1-4.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/GUM-1-4.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1813.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1813.log
1814,1814,0.4,7.9,nəmŋəɬteɬqenat emnuŋəɬʔət ənqen ənpənasɣət ənqene.,Guy-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Guy-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1814.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1814.log
1815,1815,9.24,17.65,qoraɣənretəɬʔəna ʔaasek molodoj ʔaasek ənqen ɣaqetəwʔeŋŋoɬene.,Guy-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Guy-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1815.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1815.log
1816,1816,19.25,21.95,nutek qoraɣənretəɬʔən ənqen.,Guy-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Guy-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1816.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1816.log
1817,1817,11.879999999999995,14.980000000000004,ənqo əɬwəɬute rətriɬnin qɬawəɬ.,Having bear ears-0-2.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Having_bear_ears-0-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1817.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1817.log
1818,1818,15.060000000000002,17.28,ənəɣreen ŋinqej i ŋeekkeqej.,Having bear ears-0-2.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Having_bear_ears-0-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1818.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1818.log
1819,1819,17.489999999999995,19.230000000000004,naqam kejŋəwiɬuɬʔət.,Having bear ears-0-2.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Having_bear_ears-0-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1819.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1819.log
1820,1820,1.15,5.29,nəmŋəɬteɬqen waŋqaremaken kuuweŋe aŋqaɬʔən.,Hooligan-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Hooligan-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1820.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1820.log
1821,1821,5.34,12.81,niwqine qoɬ mətinmək nutek ɣetkiwmuri maɣɬaɬʔəmore ɬɣesʔasaŋwəjaseeɣatqen.,Hooligan-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Hooligan-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1821.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1821.log
1822,1822,13.86,21.55,əməɬʔo qoɬ erɣərʔokə təɬqutɣʔekʔəme remkən ewən norɣəmeɣɬetqen.,Hooligan-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Hooligan-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1822.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1822.log
1823,1823,14.549999999999995,17.840000000000003,nrzb nənij… nəninʔejwəqin ekək.,I am from Chukotka-0-1.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/I_am_from_Chukotka-0-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1823.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1823.log
1824,1824,17.85,21.3,ənqen ɣiwe muri waj čukotkajpə mətəpkirmək.,I am from Chukotka-0-1.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/I_am_from_Chukotka-0-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1824.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1824.log
1825,1825,14.730000000000004,17.39,ɣəmnan niniwiɣəm waj ənqenʔəm danilka.,I am from Chukotka-1-2.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/I_am_from_Chukotka-1-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1825.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1825.log
1826,1826,18.03,19.22,ənqen nəwetɣawqenat.,I am from Chukotka-1-2.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/I_am_from_Chukotka-1-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1826.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1826.log
1827,1827,19.22,24.239999999999995,ɬuut ənqen nenan… mətwaɬomənat iwəɬʔət.,I am from Chukotka-1-2.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/I_am_from_Chukotka-1-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1827.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1827.log
1828,1828,11.150000000000004,19.531000000000013,qoɬ məɣneneneɬʔənʔəme… mejŋəneneneteŋ nenatratqen aŋqə nenaɬpənrəqenʔəme.,Ice Age-1-2.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Ice_Age-1-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1828.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1828.log
1829,1829,19.605000000000004,22.956000000000003,amənan rəɣnunnin nanŋensʔan nenenəŋ.,Ice Age-1-2.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Ice_Age-1-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1829.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1829.log
1830,1830,3.870999999999995,18.77,kʔama mimɬək neme peɬqəntettəɬeʔiʔm kʔam iuɬtiŋeɣsəkəkwaɬʔəne rʔewine ʔəmjikwin ənqene aməɬqəkwaɬʔən ənkə ɣaməɬqəpeɬatɬena… rʔew.,Ice Age-0-3.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Ice_Age-0-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1830.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1830.log
1831,1831,18.77,25.318,ənqen neme miməɬ ɣekwetɬin ɣeteɬpəɬin aŋqaken.,Ice Age-0-3.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Ice_Age-0-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1831.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1831.log
1832,1832,0.79,6.86,nqene əməŋ nətwaqene ənqene ŋinqej ʔaaseqqaj ŋeɬwəɬʔəkəŋa.,Incident-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Incident-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1832.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1832.log
1833,1833,9.23,20.215,ɣətɣak ʔajŋama tər… tərkəɬʔe tərkəɬʔe qora… qoratər… tərkəɬʔe ɣajeɣjentoɬen.,Incident-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Incident-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1833.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1833.log
1834,1834,20.815,26.48,jʔe… ɣətɣa… rənna ɣaɣtoɬenat.,Incident-0-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Incident-0-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1834.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1834.log
1835,1835,11.94,17.645000000000003,ənqen ɣatwaɬen ənŋin pəŋəɬ tit… teɬenjep.,Incident-2-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Incident-2-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1835.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1835.log
1836,1836,13.54,17.21,ənan qɬawəɬa ŋewʔenjərʔən iwnin.,Kettle-1-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Kettle-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1836.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1836.log
1837,1837,18.19,21.78,neɬʔunet ɣekeŋəɬʔət.,Kettle-1-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Kettle-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1837.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1837.log
1838,1838,11.78,13.329999999999998,qɬawəɬa iwnin.,Kettle-2-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Kettle-2-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1838.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1838.log
1839,1839,13.329999999999998,19.72,qəqəmjarkəpɬətkə... a qəqəmjarkəpɬatɣe.,Kettle-2-0.mp4,ckt,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/ckt/Kettle-2-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1839.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1839.log
